product_id,company_id,label,type,bank_name,service,currency,created_at,granted,outstanding,liquidity
PRODUCT_02230,COMP_0420,LOAN_02,loan,Abanca Empresas,abanca_emp,EUR,2026-05-20 11:37:52,-707958.73,-673613.03,
PRODUCT_02238,COMP_1282,LINEOFCREDIT_01,lineofcredit,Caixabank,caixa_emp,EUR,2024-02-09 09:35:07,-0.01,0,0.01
PRODUCT_02245,COMP_0450,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-12-04 15:36:46,-1300000,0,
PRODUCT_02251,COMP_1267,LOAN_05,loan,Banco Santander Empresas,santander_emp,EUR,2025-11-06 08:24:38,-84000,-32200,
PRODUCT_02255,COMP_1191,CONFIRMING_01,confirming,Banco Santander,santander_emp,EUR,2024-07-01 11:58:02,-140000,0,140000
PRODUCT_02256,COMP_0988,LOAN_06,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-11 11:55:43,-300842.48,0,
PRODUCT_02267,COMP_0047,LOAN_05,loan,Cajamar,cajamar,EUR,2025-09-09 12:38:23,-61010.14,0,
PRODUCT_02270,COMP_0919,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-11-03 10:37:28,-1,24910.55,24911.55
PRODUCT_02274,COMP_0385,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-07-15 14:02:14,-2500000,-1040004.04,1459995.96
PRODUCT_02278,COMP_0594,LOAN_05,loan,Banca March,bancamarch,EUR,2025-05-16 11:51:32,-180520.35,0,
PRODUCT_02279,COMP_0653,LOAN_39,loan,Other (customer-defined),custom,EUR,2025-08-22 10:45:34,-150000,0,
PRODUCT_02280,COMP_1053,LOAN_02,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2026-07-22 13:54:18,-4000000,-2542697.64,
PRODUCT_02285,COMP_0087,LOAN_06,loan,Banco Santander Empresas,santander_emp,EUR,2026-02-06 11:36:45,-1500000,0,
PRODUCT_02286,COMP_0597,LOAN_04,loan,Caja Rural De Navarra,ruralvia_navarra,EUR,2025-11-06 14:18:51,-236923.53,-224072.61,
PRODUCT_02287,COMP_0653,LOAN_40,loan,Other (customer-defined),custom,EUR,2025-08-27 14:31:02,-50000,0,
PRODUCT_02291,COMP_1124,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2025-12-01 10:37:30,-31513.32,-7998.48,
PRODUCT_02296,COMP_1272,LINEOFCREDIT_02,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2026-03-05 14:00:39,-200000,-112800,87200
PRODUCT_02297,COMP_0825,LOAN_08,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2023-05-08 07:20:56,-250000,-151573.69,223.52
PRODUCT_02298,COMP_0087,LOAN_07,loan,Banco Santander Empresas,santander_emp,EUR,2024-10-18 11:05:51,-2500000,-833333.36,
PRODUCT_02299,COMP_1106,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2026-08-27 07:03:42,-150000,0,150000
PRODUCT_02302,COMP_0491,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2026-02-09 09:25:09,-149000,0,
PRODUCT_02312,COMP_0803,LOAN_13,loan,Bankinter,bankinter_emp,EUR,2023-10-23 10:52:36,-267369.73,0,223.52
PRODUCT_02316,COMP_0495,LINEOFCREDIT_03,lineofcredit,Banca March,bancamarch,EUR,2026-03-23 08:54:45,-200000,300.92,200300.92
PRODUCT_02319,COMP_0356,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2025-05-22 14:45:52,-225802.25,-61244.51,
PRODUCT_02331,COMP_0394,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-10-30 11:23:08,-2390625,-1912500,
PRODUCT_02341,COMP_0850,GUARANTEE_02,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-07-13 18:09:07,-54000,-54000,
PRODUCT_02343,COMP_0868,LOAN_01,loan,Banco Sabadell,sabadell_emp,EUR,2023-09-27 11:10:09,-60000,-22500,223.52
PRODUCT_02344,COMP_1068,LEASING_02,leasing,iberCaja,ibercaja,EUR,2026-02-06 14:29:33,-200,-400,
PRODUCT_02359,COMP_0816,LOAN_06,loan,Kutxabank,kutxabank_emp,EUR,2023-05-30 14:36:14,,-41763.92,223.52
PRODUCT_02360,COMP_0471,LINEOFCREDIT_05,lineofcredit,Caixabank,caixa_emp,EUR,2023-09-20 11:32:50,-800000,-637183.46,162816.54
PRODUCT_02361,COMP_0825,LOAN_09,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2023-05-08 07:20:56,-700000,223.52,223.52
PRODUCT_02363,COMP_0982,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-03-25 10:18:18,-400000,5265.81,405265.81
PRODUCT_02368,COMP_0803,LOAN_14,loan,Bankinter Empresas,bankinter_emp,EUR,2024-09-12 07:24:58,,-72221.66,
PRODUCT_02369,COMP_0745,LOAN_04,loan,RuralVia Empresas,ruralvia_emp,EUR,2026-03-17 08:00:35,-566000,-332545.23,
PRODUCT_02374,COMP_0004,LEASING_01,leasing,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-05-05 06:53:32,-48475.48,-43465.69,
PRODUCT_02380,COMP_0235,LEASING_08,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 17:54:00,-56159.71,-33616.75,
PRODUCT_02383,COMP_0598,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-05-02 15:27:02,-14020855.48,0,
PRODUCT_02387,COMP_0471,LINEOFCREDIT_06,lineofcredit,BBVA,bbva_emp,EUR,2024-01-31 11:03:10,-1000000,-332761.66,667238.34
PRODUCT_02391,COMP_0686,RENTING_03,renting,Caixabank Empresas,caixa_emp,EUR,2024-09-05 16:32:15,4651.92,-4651.92,
PRODUCT_02393,COMP_1079,LINEOFCREDIT_02,lineofcredit,Banco Sabadell,sabadell_emp,EUR,2024-05-10 10:25:41,-1,12074.18,12075.18
PRODUCT_02396,COMP_0415,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-30 07:59:55,-300000000,-300000000,
PRODUCT_02397,COMP_0594,LOAN_06,loan,Banco Santander Empresas,santander_emp,EUR,2026-05-13 09:26:29,-6500000,-6419624.42,
PRODUCT_02402,COMP_0956,LOAN_03,loan,Bankinter Empresas,bankinter_emp,EUR,2026-04-29 14:46:47,-78000,0,
PRODUCT_02403,COMP_0686,RENTING_04,renting,Banco Santander Empresas,santander_emp,EUR,2024-09-05 14:50:41,-1302.48,0,
PRODUCT_02405,COMP_1267,LOAN_06,loan,Banco Santander Empresas,santander_emp,EUR,2026-07-21 07:23:09,-46500,-31021.56,
PRODUCT_02413,COMP_0723,CONFIRMING_04,confirming,Caixabank Empresas,caixa_emp,EUR,2025-11-03 10:50:37,,0,
PRODUCT_02414,COMP_0447,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19,,0,
PRODUCT_02417,COMP_0640,LINEOFCREDIT_01,lineofcredit,In-house bank,inhousebanking,EUR,2026-05-11 10:59:00,-71842.75,-71842.75,
PRODUCT_02420,COMP_0007,LOAN_09,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-19 09:31:56,-42843.34,0,
PRODUCT_02421,COMP_0893,CONFIRMING_01,confirming,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-08 10:59:01,-600000,0,600000
PRODUCT_02422,COMP_0519,LINEOFCREDIT_02,lineofcredit,RuralVia Empresas,ruralvia_emp,EUR,2024-09-09 08:33:45,-100000,-97921.05,2078.95
PRODUCT_02423,COMP_0415,GUARANTEE_02,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-06-09 07:53:36,,-169678.77,
PRODUCT_02430,COMP_1267,LOAN_07,loan,Caixabank Empresas,caixa_emp,EUR,2026-04-10 13:11:59,-58802.68,-58802.68,
PRODUCT_02433,COMP_0354,LOAN_02,loan,Banca March,bancamarch,EUR,2025-03-05 12:00:59,-29699.21,-29699.21,
PRODUCT_02434,COMP_0909,CONFIRMING_02,confirming,CajaSur,cajasur,EUR,2025-01-29 10:28:11,-1000000,0,1000000
PRODUCT_02445,COMP_1049,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2026-03-09 13:11:47,-75000,-18577.4,
PRODUCT_02448,COMP_0447,LINEOFCREDIT_06,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19,-2000,-223.15,1776.85
PRODUCT_02449,COMP_0909,CONFIRMING_03,confirming,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-4000000,0,4000000
PRODUCT_02458,COMP_0058,LOAN_04,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-27 10:23:01,-313822.21,-288852.92,
PRODUCT_02459,COMP_1053,LINEOFCREDIT_04,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-63000,-63000,
PRODUCT_02465,COMP_0505,LINEOFCREDIT_03,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-07-13 06:10:21,-1500000,-353076.72,1146923.28
PRODUCT_02466,COMP_0653,LOAN_41,loan,Other (customer-defined),custom,EUR,2025-10-22 13:05:23,-35000,-35000,
PRODUCT_02467,COMP_0653,LOAN_42,loan,Other (customer-defined),custom,USD,2025-08-27 15:54:00,-700000,0,
PRODUCT_02474,COMP_0967,LOAN_02,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-10-10 14:55:17,-146440.43,-43932.15,
PRODUCT_02479,COMP_0803,LOAN_15,loan,Bankinter,bankinter_emp,EUR,2024-04-30 11:47:38,-325029,0,223.52
PRODUCT_02482,COMP_0255,GUARANTEE_02,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-23 15:22:50,-45014.78,-45014.78,
PRODUCT_02484,COMP_0058,LEASING_02,leasing,Caixabank Empresas,caixa_emp,EUR,2026-07-01 10:03:59,-28781,-27054.14,
PRODUCT_02485,COMP_0047,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-09 12:14:57,-112195.69,0,
PRODUCT_02490,COMP_1068,LOAN_01,loan,iberCaja,ibercaja,EUR,2026-02-10 12:52:52,-3000,-2000,
PRODUCT_02496,COMP_0444,CONFIRMING_03,confirming,Banco Santander Empresas,santander_emp,EUR,2026-03-12 11:20:29,-2000000,0,2000000
PRODUCT_02497,COMP_0683,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-18 14:50:52,-1000000,-253240.79,746759.21
PRODUCT_02499,COMP_0444,LOAN_07,loan,Bankinter Empresas,bankinter_emp,EUR,2026-07-14 14:42:01,-1500000,-1453284.94,
PRODUCT_02500,COMP_0743,GUARANTEE_03,guarantee,Other (customer-defined),custom,EUR,2025-09-26 12:06:34,-50000,0,
PRODUCT_02503,COMP_0446,LINEOFCREDIT_01,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-12-16 13:14:06,-30000,-1464.09,28535.91
PRODUCT_02517,COMP_0673,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2026-02-25 08:20:34,-101071.52,0,
PRODUCT_02520,COMP_0563,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2026-01-13 17:12:35,-1357023.3,-1022836.06,
PRODUCT_02521,COMP_0058,CONFIRMING_03,confirming,Caixabank Empresas,caixa_emp,EUR,2026-04-08 10:17:48,,0,
PRODUCT_02526,COMP_0770,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-04-24 13:33:57,-254247.73,-203034.29,
PRODUCT_02537,COMP_0087,LOAN_08,loan,Bankinter Empresas,bankinter_emp,EUR,2024-10-18 11:23:28,-112571.48,0,
PRODUCT_02539,COMP_1053,LEASING_02,leasing,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-07-07 11:56:45,,0,
PRODUCT_02541,COMP_0038,LOAN_01,loan,Banco Pichincha,pichincha,EUR,2026-06-09 15:41:02,-3500000,-2865104.62,
PRODUCT_02547,COMP_0365,LOAN_04,loan,Societe Generale Entreprises,soc-gen-corporate,EUR,2026-05-06 08:52:00,-800000,-173991.36,
PRODUCT_02549,COMP_0639,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2022-11-17 14:06:41,-600000,16932.95,600000
PRODUCT_02552,COMP_0023,LINEOFCREDIT_01,lineofcredit,In-house bank,inhousebanking,EUR,2026-08-26 13:08:51,,0,
PRODUCT_02562,COMP_0919,CONFIRMING_06,confirming,BBVA Net Cash Empresas,bbva_emp,EUR,2025-11-03 10:46:24,,0,
PRODUCT_02566,COMP_1066,LINEOFCREDIT_02,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-02 11:09:05,-100000,0,100000
PRODUCT_02576,COMP_0988,LOAN_07,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-03-16 13:43:35,-263455.31,-88622.6,
PRODUCT_02580,COMP_0105,RENTING_01,renting,Caixabank Empresas,caixa_emp,EUR,2025-10-01 14:52:41,-36210.04,-36210.04,
PRODUCT_02585,COMP_0664,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-13 11:01:53,-200000,-102821.64,
PRODUCT_02587,COMP_0950,LEASING_03,leasing,Other (customer-defined),custom,EUR,2024-02-08 12:55:16,-8430.03,0,223.52
PRODUCT_02588,COMP_0930,LINEOFCREDIT_01,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-01 14:07:48,-171000,-171000,
PRODUCT_02596,COMP_0538,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2024-11-19 12:45:37,-227000,0,
PRODUCT_02602,COMP_0074,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-03-20 14:30:52,-1500000,-861603.27,638396.73
PRODUCT_02603,COMP_1243,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-28 16:34:45,-205364.94,-189006.5,
PRODUCT_02608,COMP_0235,LEASING_09,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 16:43:03,-56159.71,-33616.75,
PRODUCT_02610,COMP_1149,LEASING_02,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 14:56:36,-23673.19,-11447.74,
PRODUCT_02611,COMP_0825,LEASING_01,leasing,Caixabank,caixa_emp,EUR,2023-02-06 10:46:03,-8529.16,-1065.95,223.52
PRODUCT_02616,COMP_1038,GUARANTEE_01,guarantee,BBVA Net Cash Empresas,bbva_emp,EUR,2025-09-09 11:47:00,-74425.93,-44666.72,
PRODUCT_02617,COMP_1079,LINEOFCREDIT_03,lineofcredit,BBVA,bbva_emp,EUR,2024-05-10 10:21:33,-100000,0,100000
PRODUCT_02621,COMP_0683,LINEOFCREDIT_02,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2026-03-18 14:54:26,-1500000,-765519.83,734480.17
PRODUCT_02626,COMP_0958,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-03-06 15:44:00,-3000,-67.99,2932.01
PRODUCT_02627,COMP_1037,MORTGAGE_01,mortgage,Banca March,bancamarch,EUR,2026-07-09 13:37:55,-260405.92,-247505.3,
PRODUCT_02630,COMP_1208,LINEOFCREDIT_02,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2026-07-28 06:50:26,,1682.22,
PRODUCT_02631,COMP_0909,GUARANTEE_05,guarantee,Cajamar,cajamar,EUR,2025-02-06 08:42:01,-0.01,-672707.72,
PRODUCT_02640,COMP_0511,FACTORING_01,factoring,Bankinter Empresas,bankinter_emp,EUR,2025-12-23 15:08:48,-3113196,-3113196,3113196
PRODUCT_02644,COMP_0269,CONFIRMING_04,confirming,A+ Federal Credit Union,ins_131862,EUR,2025-10-09 10:13:52,-1000,775,1775
PRODUCT_02645,COMP_0058,LOAN_05,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-28 16:14:28,-700000,-678721.6,
PRODUCT_02646,COMP_0850,LINEOFCREDIT_02,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2026-07-13 17:25:45,-240000,-20776.86,219223.14
PRODUCT_02647,COMP_0825,LINEOFCREDIT_01,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2023-05-09 09:15:41,-300000,223.52,223.52
PRODUCT_02652,COMP_0058,CONFIRMING_04,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-28 06:46:19,-900000,-892626.84,7373.16
PRODUCT_02653,COMP_1169,LOAN_10,loan,Banco Santander Empresas,santander_emp,EUR,2026-01-26 07:56:17,-72000,0,
PRODUCT_02657,COMP_0942,GUARANTEE_02,guarantee,Banco Sabadell,sabadell_emp,EUR,2025-09-11 10:52:29,-12500,-12500,
PRODUCT_02659,COMP_0087,LOAN_09,loan,Cajamar,cajamar,EUR,2025-07-01 10:49:06,-5000000,0,
PRODUCT_02660,COMP_1076,RENTING_01,renting,Caixabank Empresas,caixa_emp,EUR,2025-10-09 08:28:10,-10212.12,-3971.38,
PRODUCT_02665,COMP_0505,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2026-07-13 06:10:21,-600000,-542857.12,
PRODUCT_02668,COMP_1038,LOAN_03,loan,Abanca Empresas,abanca_emp,EUR,2026-03-20 10:48:49,-260000,-16928.28,
PRODUCT_02669,COMP_1036,LEASING_07,leasing,Banco Sabadell Empresas,sabadell_emp,EUR,2026-08-20 12:47:53,-106370550,0,
PRODUCT_02673,COMP_0491,LEASING_01,leasing,Banco Sabadell Empresas,sabadell_emp,EUR,2024-10-22 10:02:38,-54339.53,-26938,
PRODUCT_02677,COMP_1070,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2025-05-08 12:09:56,-158185.28,-86588.17,
PRODUCT_02679,COMP_1036,LEASING_08,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2026-08-21 12:37:52,-1179015,-500271.96,
PRODUCT_02681,COMP_0248,LOAN_09,loan,Bankinter Empresas,bankinter_emp,EUR,2026-04-23 09:03:47,-24000,0,
PRODUCT_02685,COMP_0743,LOAN_02,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-09 13:09:59,-575000,0,
PRODUCT_02705,COMP_1171,CONFIRMING_03,confirming,Banco Santander,santander_emp,EUR,2024-07-01 11:58:03,-100000,0,100000
PRODUCT_02709,COMP_0909,GUARANTEE_06,guarantee,BBVA,bbva_emp,EUR,2025-02-27 12:27:37,-12700000,-11024638.96,
PRODUCT_02714,COMP_0261,LOAN_04,loan,Banco Santander Empresas,santander_emp,EUR,2025-02-20 13:35:23,-11368421.05,-11698404.9,
PRODUCT_02722,COMP_1037,LINEOFCREDIT_01,lineofcredit,Other (customer-defined),custom,EUR,2026-08-11 14:26:40,-280000,23195.35,303195.35
PRODUCT_02731,COMP_0354,CONFIRMING_02,confirming,CajaSur,cajasur,EUR,2025-07-31 11:41:13,-500000,0,500000
PRODUCT_02735,COMP_0806,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-10-09 06:41:13,,0,
PRODUCT_02737,COMP_1036,CONFIRMING_01,confirming,RuralVia Empresas,ruralvia_emp,EUR,2026-07-15 11:58:35,,0,
PRODUCT_02742,COMP_0623,LOAN_07,loan,Caixabank Empresas,caixa_emp,EUR,2025-04-25 08:04:43,-2000000,-2000000,
PRODUCT_02745,COMP_1143,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2025-06-06 07:48:34,-500000,0,500000
PRODUCT_02754,COMP_0958,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-03-06 15:44:00,-3000,-258.5,2741.5
PRODUCT_02760,COMP_1053,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-107250,-107250,
PRODUCT_02764,COMP_0909,GUARANTEE_07,guarantee,Deutsche Bank,deutschebank_emp,EUR,2025-02-06 08:44:45,-0.01,-3846452,
PRODUCT_02765,COMP_0597,LINEOFCREDIT_02,lineofcredit,Caja Rural De Navarra,ruralvia_navarra,EUR,2025-10-30 08:43:29,-1500000,-1091144.3,408855.7
PRODUCT_02769,COMP_1049,CONFIRMING_01,confirming,Caixabank Empresas,caixa_emp,EUR,2026-03-09 13:11:47,,0,
PRODUCT_02770,COMP_0511,LOAN_03,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-29 14:45:40,-3113200,-1695750,
PRODUCT_02772,COMP_0048,LINEOFCREDIT_02,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-05-12 14:09:59,,0,
PRODUCT_02773,COMP_0956,GUARANTEE_01,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-29 11:25:16,-5506,-5506,
PRODUCT_02785,COMP_0094,LINEOFCREDIT_01,lineofcredit,Banco Santander,santander_emp,EUR,2023-11-16 09:55:31,-25000,8272.53,33272.53
PRODUCT_02788,COMP_0058,LEASING_03,leasing,Caixabank Empresas,caixa_emp,EUR,2026-05-26 16:29:05,-239250.24,-215456.81,
PRODUCT_02790,COMP_0623,LOAN_08,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-04-25 08:50:18,-575449.19,-372053.29,
PRODUCT_02793,COMP_0332,MORTGAGE_13,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 18:00:01,-188228.03,-181331.01,
PRODUCT_02799,COMP_0745,LINEOFCREDIT_01,lineofcredit,RuralVia Empresas,ruralvia_emp,EUR,2026-03-05 11:21:22,-1000000,-41405.03,958594.97
PRODUCT_02805,COMP_0058,LOAN_06,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2026-05-13 15:58:49,-185665.56,-169826.81,
PRODUCT_02813,COMP_0099,LOAN_02,loan,Caixabank Empresas,caixa_emp,EUR,2025-10-07 15:21:09,-600000,-486697.18,
PRODUCT_02819,COMP_0289,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-09-04 13:42:21,-256000,-228571.42,
PRODUCT_02820,COMP_1053,LINEOFCREDIT_06,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-24363.59,-24363.59,
PRODUCT_02821,COMP_0774,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-03-18 12:10:49,-200000,-60421.86,139578.14
PRODUCT_02831,COMP_0079,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-02-25 11:32:32,-40000,3442.99,43442.99
PRODUCT_02833,COMP_1286,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2024-11-20 14:46:34,-100000,35708.29,135708.29
PRODUCT_02840,COMP_0597,LOAN_05,loan,Caja Rural De Navarra,ruralvia_navarra,EUR,2025-11-06 14:58:02,-53943.94,-41145.25,
PRODUCT_02846,COMP_0180,LOAN_06,loan,Bankinter,bankinter_emp,EUR,2025-06-24 06:14:44,-300000,0,
PRODUCT_02847,COMP_1208,CONFIRMING_03,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-28 06:50:26,-50000,-22657.45,27342.55
PRODUCT_02850,COMP_0855,LOAN_02,loan,Kutxabank Empresas,kutxabank_emp,EUR,2026-08-12 09:58:33,-350000,-142745.99,
PRODUCT_02851,COMP_0653,LOAN_43,loan,Other (customer-defined),custom,EUR,2025-08-27 10:06:32,-200000,0,
PRODUCT_02860,COMP_0769,LOAN_02,loan,Banca March,bancamarch,EUR,2026-07-13 15:01:42,-33574.24,-33574.24,
PRODUCT_02865,COMP_0861,LOAN_04,loan,Other (customer-defined),custom,EUR,2025-11-24 12:56:05,-500000,-156292.18,
PRODUCT_02872,COMP_0899,GUARANTEE_01,guarantee,Caixabank Empresas,caixa_emp,EUR,2025-07-30 08:00:01,,-47010,47010
PRODUCT_02876,COMP_0220,CONFIRMING_05,confirming,Banco Santander Empresas,santander_emp,EUR,2026-01-27 14:19:22,-3200000,-182571.11,3017428.89
PRODUCT_02877,COMP_1077,GUARANTEE_01,guarantee,Caixabank Empresas,caixa_emp,EUR,2026-02-24 10:32:35,-500000,-217711.52,291683.09
PRODUCT_02880,COMP_0235,LEASING_10,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 17:06:35,-56159.71,-32677.46,
PRODUCT_02884,COMP_0007,RENTING_05,renting,Other (customer-defined),custom,EUR,2026-03-31 10:50:52,-30580.32,-11258.31,
PRODUCT_02890,COMP_0798,LEASING_03,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-11-11 12:56:57,-27851.24,0,
PRODUCT_02892,COMP_0094,LINEOFCREDIT_02,lineofcredit,BBVA,bbva_emp,EUR,2023-11-16 10:07:19,-150000,-113728.49,223.52
PRODUCT_02894,COMP_0909,CONFIRMING_04,confirming,Caixabank,caixa_emp,EUR,2025-02-05 09:05:27,,-316901.63,
PRODUCT_02900,COMP_0180,LOAN_07,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-02-16 10:35:15,-1590109.61,-814974.03,223.52
PRODUCT_02907,COMP_0071,LINEOFCREDIT_01,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-02-05 12:15:28,,-600000,
PRODUCT_02908,COMP_1178,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-02-26 07:39:56,-4737000,-1389051.33,
PRODUCT_02910,COMP_0248,LOAN_10,loan,Bankinter Empresas,bankinter_emp,EUR,2026-05-29 07:15:40,-50000,0,
PRODUCT_02917,COMP_1268,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-28 13:00:36,-700000,-303670.67,
PRODUCT_02918,COMP_0909,GUARANTEE_08,guarantee,Banco Santander,santander_emp,EUR,2025-01-28 16:31:54,-12000000,-2446613.45,
PRODUCT_02927,COMP_0596,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2025-11-26 10:59:04,-776000,-776000,
PRODUCT_02928,COMP_0896,LOAN_01,loan,Banca March,bancamarch,EUR,2026-07-13 14:55:24,-28425.2,-28425.2,
PRODUCT_02929,COMP_0919,CONFIRMING_07,confirming,Banco Santander Empresas,santander_emp,EUR,2025-11-03 10:37:28,-1250000,0,1250000
PRODUCT_02932,COMP_1149,LEASING_03,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2025-11-06 08:22:17,-47078.6,-25646.34,
PRODUCT_02933,COMP_0957,CONFIRMING_01,confirming,Banco Santander Empresas,santander_emp,EUR,2026-08-19 09:54:49,-50000,-47061.34,2938.66
PRODUCT_02935,COMP_0909,LINEOFCREDIT_04,lineofcredit,Deutsche Bank Empresas,deutschebank_emp,EUR,2025-03-06 08:33:46,-3000000,7631.41,3007631.41
PRODUCT_02942,COMP_0929,LINEOFCREDIT_02,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2025-10-08 11:17:56,-600000,-510092.93,89907.07
PRODUCT_02947,COMP_0007,LOAN_10,loan,Abanca Empresas,abanca_emp,EUR,2026-03-19 09:04:14,-1000000,-650922.29,
PRODUCT_02949,COMP_0850,LINEOFCREDIT_03,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-13 15:41:05,-100000,-100000,
PRODUCT_02953,COMP_1173,LOAN_01,loan,Kutxabank Empresas,kutxabank_emp,EUR,2026-07-09 15:34:15,,-1210000,
PRODUCT_02958,COMP_1124,LOAN_02,loan,Cajamar,cajamar,EUR,2025-04-02 11:53:07,-5872.26,0,
