company_id,group_id,sector,tipo,sector_set,n_sectors,top_sector_score,tenor,product_fit,confidence
COMP_0520,GROUP_0020,mayorista / distribución,mixto,mayorista / distribución,1,0.535771,12 meses,Reserve · póliza,0.178471
COMP_0521,GROUP_0073,construcción,producto,construcción | comercio minorista,2,0.762178,6 meses,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.261533
COMP_0522,GROUP_0066,transporte / logística,servicio,transporte / logística | alquiler / inmobiliario,2,0.78,días,Reserve · póliza | Factoring | Yield · barrido | Confirming,0.122073
COMP_0523,GROUP_0122,hostelería,servicio,hostelería | servicios profesionales,2,0.78,6 meses,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.10895
COMP_0524,GROUP_0006,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.589374,largo,Reserve · póliza | Yield · barrido | FX Shield,0.315685
COMP_0525,GROUP_0202,servicios profesionales,servicio,servicios profesionales,1,0.588844,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.0627748
COMP_0526,GROUP_0172,holding / tesorería,producto,holding / tesorería | comercio minorista | construcción,3,0.650062,largo,Reserve · póliza | Yield · barrido | FX Shield,0.0625142
COMP_0527,GROUP_0108,holding / tesorería,mixto,holding / tesorería,1,0.629719,largo,Yield · barrido | FX Shield | Reserve · póliza,0.143287
COMP_0528,GROUP_0192,comercio minorista,producto,comercio minorista,1,0.884062,días,Reserve · póliza | Yield · barrido | FX Shield,0.162073
COMP_0529,GROUP_0095,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.570443,12 meses,Reserve · póliza,0.410243
COMP_0530,GROUP_0017,comercio minorista,mixto,comercio minorista,1,0.56424,días,Yield · barrido | Reserve · póliza | FX Shield,0.0183728
COMP_0531,GROUP_0214,servicios profesionales,servicio,servicios profesionales | holding / tesorería,2,0.631641,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.294872
COMP_0532,GROUP_0017,mayorista / distribución,producto,mayorista / distribución,1,0.679253,12 meses,Reserve · póliza,0.210532
COMP_0533,GROUP_0079,servicios profesionales,servicio,servicios profesionales,1,0.826834,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.275168
COMP_0534,GROUP_0184,hostelería,servicio,hostelería,1,0.495402,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0764748
COMP_0535,GROUP_0130,servicios profesionales,servicio,servicios profesionales,1,0.485591,6 meses,Reserve · póliza | Yield · barrido,0.290445
COMP_0536,GROUP_0039,hostelería,mixto,hostelería,1,0.553625,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.169397
COMP_0537,GROUP_0172,comercio minorista,producto,comercio minorista | holding / tesorería,2,0.704484,días,Reserve · póliza | Yield · barrido | FX Shield,0.221848
COMP_0538,GROUP_0065,comercio minorista,producto,comercio minorista,1,0.689364,días,Reserve · póliza | FX Shield | Yield · barrido,0.0450884
COMP_0539,GROUP_0187,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.653846,12 meses,Reserve · póliza,0.0252471
COMP_0540,GROUP_0048,servicios profesionales,servicio,servicios profesionales | comercio minorista,2,0.536123,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.173501
COMP_0541,GROUP_0169,construcción,mixto,construcción,1,0.486362,6 meses,Reserve · póliza,0.334797
COMP_0542,GROUP_0023,mayorista / distribución,producto,mayorista / distribución,1,0.533786,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.00375673
COMP_0543,GROUP_0053,comercio minorista,mixto,comercio minorista,1,0.68193,días,Reserve · póliza | Yield · barrido | FX Shield,0.0513217
COMP_0544,GROUP_0208,servicios profesionales,servicio,servicios profesionales,1,0.48421,6 meses,Reserve · póliza | Yield · barrido,0.193359
COMP_0545,GROUP_0015,servicios profesionales,servicio,servicios profesionales,1,0.586516,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.318272
COMP_0546,GROUP_0095,mayorista / distribución,mixto,mayorista / distribución,1,0.535494,12 meses,Reserve · póliza,0.214351
COMP_0547,GROUP_0023,comercio minorista,producto,comercio minorista,1,0.74232,días,Reserve · póliza | FX Shield | Yield · barrido,0.325475
COMP_0548,GROUP_0217,energía,servicio,energía | holding / tesorería,2,0.78,12 meses,FX Shield | Yield · barrido | Reserve · póliza | Factoring,0.169204
COMP_0549,GROUP_0065,comercio minorista,producto,comercio minorista,1,0.834352,días,Reserve · póliza | FX Shield | Yield · barrido,0.0328159
COMP_0550,GROUP_0246,holding / tesorería,producto,holding / tesorería | mayorista / distribución,2,0.657723,largo,Reserve · póliza | Factoring | FX Shield | Confirming,0.267985
COMP_0551,GROUP_0184,mayorista / distribución,mixto,mayorista / distribución,1,0.538532,12 meses,Yield · barrido | Reserve · póliza,0.249188
COMP_0552,GROUP_0126,holding / tesorería,producto,holding / tesorería,1,0.818739,largo,Reserve · póliza | FX Shield | Yield · barrido,0.163732
COMP_0553,GROUP_0217,energía,servicio,energía,1,0.78,12 meses,FX Shield | Factoring | Yield · barrido | Reserve · póliza,0.208268
COMP_0554,GROUP_0184,servicios profesionales,servicio,servicios profesionales,1,0.471506,6 meses,Reserve · póliza | Yield · barrido,0.0356246
COMP_0555,GROUP_0106,holding / tesorería,mixto,holding / tesorería | industria,2,0.627278,largo,Yield · barrido | Reserve · póliza | FX Shield,0.0310627
COMP_0556,GROUP_0237,hostelería,producto,hostelería,1,0.78,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.145623
COMP_0557,GROUP_0023,,insuficiente,,0,,,,
COMP_0558,GROUP_0026,comercio minorista,servicio,comercio minorista | hostelería,2,0.607213,días,Reserve · póliza | Yield · barrido | FX Shield,0.0734169
COMP_0559,GROUP_0188,,insuficiente,,0,,,,
COMP_0560,GROUP_0097,comercio minorista,producto,comercio minorista | holding / tesorería,2,0.678594,días,Yield · barrido | Reserve · póliza | FX Shield,0.059477
COMP_0561,GROUP_0063,servicios profesionales,servicio,servicios profesionales,1,0.538891,6 meses,Reserve · póliza | Yield · barrido,0.12424
COMP_0562,GROUP_0218,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.0587537
COMP_0563,GROUP_0200,holding / tesorería,producto,holding / tesorería | comercio minorista,2,0.676218,largo,Yield · barrido | Reserve · póliza | FX Shield,0.0832301
COMP_0564,GROUP_0212,servicios profesionales,servicio,servicios profesionales,1,0.499952,6 meses,Reserve · póliza | Yield · barrido,0.175943
COMP_0565,GROUP_0018,servicios profesionales,servicio,servicios profesionales | holding / tesorería,2,0.585623,6 meses,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.38376
COMP_0566,GROUP_0119,mayorista / distribución,mixto,mayorista / distribución,1,0.55575,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.062195
COMP_0567,GROUP_0194,servicios profesionales,servicio,servicios profesionales,1,0.618841,6 meses,Reserve · póliza | Yield · barrido,0.351595
COMP_0568,GROUP_0150,mayorista / distribución,mixto,mayorista / distribución,1,0.669979,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.171047
COMP_0569,GROUP_0094,servicios profesionales,servicio,servicios profesionales,1,0.752478,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.0378273
COMP_0570,GROUP_0123,mayorista / distribución,producto,mayorista / distribución,1,0.634243,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,0.113719
COMP_0571,GROUP_0101,servicios profesionales,mixto,servicios profesionales,1,0.528117,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.207219
COMP_0572,GROUP_0064,,insuficiente,,0,,,,
COMP_0573,GROUP_0132,alquiler / inmobiliario,mixto,alquiler / inmobiliario | servicios profesionales,2,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | Seguro de cobro,0.100218
COMP_0574,GROUP_0197,comercio minorista,servicio,comercio minorista | hostelería | servicios profesionales,3,0.613736,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.0832398
COMP_0575,GROUP_0079,servicios profesionales,servicio,servicios profesionales,1,0.820344,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.124952
COMP_0576,GROUP_0044,holding / tesorería,mixto,holding / tesorería | mayorista / distribución,2,0.704143,largo,Reserve · póliza | Factoring | FX Shield | Confirming,0.0591316
COMP_0577,GROUP_0172,holding / tesorería,servicio,holding / tesorería,1,0.756524,largo,Reserve · póliza | FX Shield | Yield · barrido,0.0853373
COMP_0578,GROUP_0162,comercio minorista,producto,comercio minorista,1,0.734175,días,Yield · barrido | Reserve · póliza | FX Shield,0.153959
COMP_0579,GROUP_0132,,insuficiente,,0,,,,
COMP_0580,GROUP_0008,mayorista / distribución,producto,mayorista / distribución,1,0.481271,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.109271
COMP_0581,GROUP_0191,servicios profesionales,servicio,servicios profesionales,1,0.485177,6 meses,Yield · barrido | Reserve · póliza,0.135377
COMP_0582,GROUP_0159,mayorista / distribución,mixto,mayorista / distribución,1,0.493103,12 meses,Yield · barrido | Reserve · póliza,0.136226
COMP_0583,GROUP_0143,mayorista / distribución,producto,mayorista / distribución | industria,2,0.645699,12 meses,Reserve · póliza,0.189628
COMP_0584,GROUP_0117,servicios profesionales,servicio,servicios profesionales,1,0.553528,6 meses,Yield · barrido | Reserve · póliza,0.250565
COMP_0585,GROUP_0004,,insuficiente,,0,,,,
COMP_0586,GROUP_0047,holding / tesorería,producto,holding / tesorería | mayorista / distribución,2,0.653013,largo,Reserve · póliza | Factoring | FX Shield | Confirming,0.113354
COMP_0587,GROUP_0108,comercio minorista,producto,comercio minorista,1,0.729322,días,Yield · barrido | Reserve · póliza | FX Shield,0.00651791
COMP_0588,GROUP_0218,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.0276712
COMP_0589,GROUP_0138,servicios profesionales,servicio,servicios profesionales,1,0.607104,6 meses,Yield · barrido | Reserve · póliza,0.320745
COMP_0590,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.758847,días,Reserve · póliza | FX Shield | Yield · barrido,0.111152
COMP_0591,GROUP_0185,mayorista / distribución,producto,mayorista / distribución | holding / tesorería | construcción,3,0.58246,12 meses,Factoring | Reserve · póliza | FX Shield | Confirming,0.0323294
COMP_0592,GROUP_0185,comercio minorista,producto,comercio minorista,1,0.663065,días,Reserve · póliza | FX Shield | Yield · barrido,0.133778
COMP_0593,GROUP_0053,mayorista / distribución,producto,mayorista / distribución,1,0.521486,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.10295
COMP_0594,GROUP_0090,hostelería,producto,hostelería | alquiler / inmobiliario | comercio minorista,3,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,0.0492847
COMP_0595,GROUP_0065,comercio minorista,producto,comercio minorista,1,0.80929,días,Reserve · póliza | FX Shield | Yield · barrido,0.189377
COMP_0596,GROUP_0212,holding / tesorería,producto,holding / tesorería,1,0.743061,largo,Yield · barrido | FX Shield | Reserve · póliza,0.172226
COMP_0597,GROUP_0029,comercio minorista,mixto,comercio minorista | holding / tesorería | servicios profesionales,3,0.637797,días,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.104759
COMP_0598,GROUP_0200,hostelería,mixto,hostelería | energía | construcción,3,0.78,6 meses,Reserve · póliza | Factoring | FX Shield | Yield · barrido,0.00789037
COMP_0599,GROUP_0018,,insuficiente,,0,,,,
COMP_0600,GROUP_0113,comercio minorista,producto,comercio minorista,1,0.793704,días,Reserve · póliza | FX Shield | Yield · barrido,0.0909467
COMP_0601,GROUP_0070,construcción,producto,construcción | holding / tesorería,2,0.672662,6 meses,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.061655
COMP_0602,GROUP_0103,mayorista / distribución,producto,mayorista / distribución,1,0.652741,12 meses,Reserve · póliza,0.0509296
COMP_0603,GROUP_0239,servicios profesionales,servicio,servicios profesionales,1,0.49788,6 meses,Reserve · póliza | Yield · barrido,0.16085
COMP_0604,GROUP_0065,comercio minorista,producto,comercio minorista,1,0.785263,días,Reserve · póliza | FX Shield | Yield · barrido,0.207359
COMP_0605,GROUP_0051,comercio minorista,producto,comercio minorista,1,0.778428,días,Reserve · póliza | FX Shield | Yield · barrido,0.231472
COMP_0606,GROUP_0083,servicios profesionales,servicio,servicios profesionales,1,0.539105,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.185307
COMP_0607,GROUP_0023,mayorista / distribución,producto,mayorista / distribución,1,0.567938,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,0.114098
COMP_0608,GROUP_0174,comercio minorista,producto,comercio minorista,1,0.711212,días,Reserve · póliza | FX Shield | Yield · barrido,0.0672484
COMP_0609,GROUP_0129,construcción,mixto,construcción,1,0.611694,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.118436
COMP_0610,GROUP_0112,comercio minorista,mixto,comercio minorista,1,0.738736,días,Yield · barrido | Reserve · póliza | FX Shield,0.121746
COMP_0611,GROUP_0099,construcción,producto,construcción,1,0.633636,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.236417
COMP_0612,GROUP_0218,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.554163,largo,Yield · barrido | Reserve · póliza | FX Shield,0.175115
COMP_0613,GROUP_0158,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.552713,largo,Reserve · póliza | Yield · barrido | FX Shield,0.0855612
COMP_0614,GROUP_0218,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.0724161
COMP_0615,GROUP_0079,servicios profesionales,servicio,servicios profesionales,1,0.829873,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.248619
COMP_0616,GROUP_0017,comercio minorista,mixto,comercio minorista | mayorista / distribución | holding / tesorería,3,0.634662,días,Reserve · póliza | Yield · barrido | FX Shield,0.368035
COMP_0617,GROUP_0212,comercio minorista,mixto,comercio minorista | construcción,2,0.542906,días,Reserve · póliza | FX Shield | Yield · barrido,0.104024
COMP_0618,GROUP_0013,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.60985,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.124394
COMP_0619,GROUP_0039,comercio minorista,servicio,comercio minorista | servicios profesionales,2,0.568907,días,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.0553821
COMP_0620,GROUP_0082,servicios profesionales,servicio,servicios profesionales,1,0.546804,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.181567
COMP_0621,GROUP_0211,comercio minorista,producto,comercio minorista | construcción,2,0.650864,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.10378
COMP_0622,GROUP_0130,servicios profesionales,servicio,servicios profesionales,1,0.484901,6 meses,Reserve · póliza | Yield · barrido,0.195176
COMP_0623,GROUP_0063,comercio minorista,mixto,comercio minorista | hostelería | transporte / logística,3,0.594273,días,Reserve · póliza | Yield · barrido | FX Shield,0.305829
COMP_0624,GROUP_0154,comercio minorista,producto,comercio minorista,1,0.745288,días,Reserve · póliza | Yield · barrido | FX Shield,0.266261
