company_id,group_id,business_kind,sector_set,n_sectors,top_sector,top_sector_score,tenor,product_fit,kind_score,goods_score,service_score,regime_id,regime_label,confidence,n_tx,n_cat_tx,has_invoices,uncat_share,has_tpv,has_confirming,has_factoring,has_saving,has_lineofcredit,payroll_share,pos_cash_share,dso,dpo,n_customers,hhi_ar,goods_docs,service_tokens,runway_m
COMP_0336,GROUP_0211,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.68,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.198142,0.355408,0.55355,3,liquidación de efectivo + retirada de efectivo,0.181846,1992,868,true,0.63649,0,0,0,0,0,0.00262653,0.00390152,30,30,863,0.0352164,0,0.00289137,0.479166
COMP_0337,GROUP_0022,insuficiente,,0,,,,,,,,,sin cobertura,,48,13,true,0.236844,0,0,0,0,0,0,0,,30,0,,0,0.692308,
COMP_0338,GROUP_0088,servicio,holding / tesorería | servicios profesionales,2,holding / tesorería,0.640534,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.169901,0.322867,0.492768,0,seguridad social + nóminas,0.387696,784,741,true,0.0302326,0,0,0,0,0,0.510073,0,28,27,25,0.236401,0,0,0.0648521
COMP_0339,GROUP_0188,insuficiente,,0,,,,,,,,,sin cobertura,,0,0,true,,0,0,0,0,0,,,45,25,4,1,0,0.0283688,0.00810836
COMP_0340,GROUP_0116,servicio,servicios profesionales,1,servicios profesionales,0.589199,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.202656,0.223384,0.42604,0,seguridad social + nóminas,0.299875,522,511,true,0.00236522,0,0,0,0,1,0.13712,0,119,6,11,0.832136,0,0,5.36182
COMP_0341,GROUP_0150,mixto,comercio minorista,1,comercio minorista,0.503921,días,Reserve · póliza | FX Shield | Yield · barrido,0.0243886,0.407413,0.431802,3,liquidación de efectivo + retirada de efectivo,0.0866351,1944,1525,true,0.356668,0,0,0,0,0,0.0396999,0.000938812,11,18,123,0.033404,0,0,0.192668
COMP_0342,GROUP_0079,servicio,servicios profesionales | alquiler / inmobiliario,2,servicios profesionales,0.785812,6 meses,Yield · barrido | Reserve · póliza | Factoring | Seguro de cobro,0.337266,0.57653,0.913795,1,liquidación TPV + cobros masivos,0.24172,1672,1580,true,0.0299218,0,1,0,0,1,0.26954,0.00526679,,,215,0.0820801,0,0.151183,
COMP_0343,GROUP_0167,mixto,hostelería,1,hostelería,0.568123,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0530805,0.547469,0.600549,3,liquidación de efectivo + retirada de efectivo,0.101119,8055,6121,true,0.113352,0,0,0,0,0,0.107437,0.042607,71,33,199,0.0895065,0,0,
COMP_0344,GROUP_0211,producto,comercio minorista | holding / tesorería,2,comercio minorista,0.737139,días,Yield · barrido | Reserve · póliza | FX Shield,-0.141912,0.409212,0.267299,3,liquidación de efectivo + retirada de efectivo,0.11788,356,145,true,0.489816,0,0,0,0,0,0,0.0142079,14,94,169,0.0560363,0,0,1.47958
COMP_0345,GROUP_0069,servicio,servicios profesionales,1,servicios profesionales,0.849807,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.670109,0.189264,0.859373,0,seguridad social + nóminas,0.286796,84,83,true,0,0,0,0,0,0,0.579225,0,30,1,25,0.215416,0,0.0218978,0.577529
COMP_0346,GROUP_0097,producto,mayorista / distribución,1,mayorista / distribución,0.471429,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,-0.256762,0.353244,0.0964823,2,cobros,0.270031,53,47,true,0.00114766,0,0,0,0,0,0,0,0,28,3,1,0,0,819.505
COMP_0347,GROUP_0117,servicio,servicios profesionales,1,servicios profesionales,0.61913,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.408747,0.239842,0.648589,0,seguridad social + nóminas,0.268939,369,329,true,0.00272829,0,0,0,0,0,0.569501,0,,22,0,,0,0,9.52096
COMP_0348,GROUP_0138,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.637345,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.465309,0.16425,0.62956,0,seguridad social + nóminas,0.393025,258,257,false,0.0025635,0,0,0,0,0,0.535272,0,,,,,,,0.262287
COMP_0349,GROUP_0101,mixto,comercio minorista,1,comercio minorista,0.763498,días,Reserve · póliza | FX Shield | Yield · barrido,-0.00375032,0.333399,0.329649,3,liquidación de efectivo + retirada de efectivo,0.0218008,589,251,true,0.853974,0,0,0,0,0,0,0.0215391,0,29,10,0.963334,0,0.0166667,0.859117
COMP_0350,GROUP_0189,servicio,servicios profesionales,1,servicios profesionales,0.583834,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.227165,0.339467,0.566632,0,seguridad social + nóminas,0.0305444,175,94,true,0.334509,0,0,0,0,0,0.120372,0,28,23,75,0.252119,0,0,0.866477
COMP_0351,GROUP_0223,producto,comercio minorista,1,comercio minorista,0.753366,días,Reserve · póliza | FX Shield | Yield · barrido,-0.159243,0.762013,0.60277,1,liquidación TPV + cobros masivos,0.171218,9839,8496,false,0.30615,0,1,1,0,1,0.00404452,0.0498252,,,,,,,0.0962004
COMP_0352,GROUP_0044,producto,holding / tesorería,1,holding / tesorería,0.754909,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.077552,0.451251,0.373699,3,liquidación de efectivo + retirada de efectivo,0.0731156,1362,968,true,0.233767,0,0,0,0,0,0.00022716,4.4414e-06,60,30,17,0.22095,0,0,0.361026
COMP_0353,GROUP_0073,producto,comercio minorista,1,comercio minorista,0.845329,días,Reserve · póliza | FX Shield | Yield · barrido,-0.173841,0.490127,0.316286,2,cobros,0.0828351,66,66,true,0,0,0,0,0,0,0,0.0676609,,6,2,,0,0.0185185,0.170319
COMP_0354,GROUP_0220,mixto,mayorista / distribución | holding / tesorería,2,mayorista / distribución,0.611648,12 meses,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.00517884,0.546568,0.551747,0,seguridad social + nóminas,0.0498987,3010,2579,true,0.0528597,0,1,0,0,1,0.179515,2.86955e-05,60,86,36,0.258678,0,0,2.60668
COMP_0355,GROUP_0049,insuficiente,,0,,,,,,,,,sin cobertura,,22,22,false,0,0,0,0,0,0,0.0444556,0,,,,,,,2.48614
COMP_0356,GROUP_0172,servicio,holding / tesorería,1,holding / tesorería,0.705779,largo,Reserve · póliza | FX Shield | Yield · barrido,0.179203,0.395195,0.574398,3,liquidación de efectivo + retirada de efectivo,0.0619919,2146,1515,false,0.00099254,0,0,0,0,0,8.66605e-06,3.20774e-06,,,,,,,2.19545e-17
COMP_0357,GROUP_0036,servicio,servicios profesionales,1,servicios profesionales,0.61247,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.462142,0.233166,0.695308,0,seguridad social + nóminas,0.348394,411,371,true,0.000954511,0,0,0,0,0,0.371347,0,51,35,19,0.98586,0,0,2.32381
COMP_0358,GROUP_0127,servicio,hostelería | comercio minorista,2,hostelería,0.567274,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.332086,0.405344,0.737429,0,seguridad social + nóminas,0.16626,230,228,false,0,0,0,0,0,0,0.416808,0.123675,,,,,,,5.16087
COMP_0359,GROUP_0110,servicio,servicios profesionales,1,servicios profesionales,0.497641,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.0769853,0.312141,0.389126,2,cobros,0.12692,420,195,true,0.652307,0,0,0,0,0,0,0.00173154,59,14,4,0.563808,0,0.0347222,2.32575
COMP_0360,GROUP_0138,servicio,comercio minorista,1,comercio minorista,0.493175,días,Reserve · póliza | FX Shield | Yield · barrido,0.119872,0.522784,0.642656,1,liquidación TPV + cobros masivos,0.0275982,2444,2285,false,0.045135,0,0,0,0,0,0.00834594,0.00592183,,,,,,,0.0885454
COMP_0361,GROUP_0116,producto,holding / tesorería | comercio minorista,2,holding / tesorería,0.654849,largo,Yield · barrido | Reserve · póliza | FX Shield,-0.209376,0.451266,0.24189,3,liquidación de efectivo + retirada de efectivo,0.0588372,4931,1926,true,0.751723,0,0,0,0,0,0.000492397,0.00863068,121,1,11,0.884899,0,0,3.17289
COMP_0362,GROUP_0142,producto,comercio minorista,1,comercio minorista,0.740993,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0986203,0.510855,0.412234,3,liquidación de efectivo + retirada de efectivo,0.24215,4149,3530,true,0.125908,0,0,0,0,0,0.0212079,0.135526,9,12.5,43,0.152666,0,0,0.121718
COMP_0363,GROUP_0250,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.618874,6 meses,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.325169,0.180054,0.505223,0,seguridad social + nóminas,0.358592,165,136,true,0.00191616,0,0,0,0,0,0.59253,0,55,22,2,0.999703,0,0,1.49138
COMP_0364,GROUP_0195,mixto,comercio minorista | hostelería,2,comercio minorista,0.644556,días,Yield · barrido | Reserve · póliza | FX Shield,-0.00348053,0.520007,0.516527,0,seguridad social + nóminas,0.100913,1218,936,true,0.229516,0,0,0,0,0,0.232374,0.0680521,0,53,20,0.985685,0,0,3.56286
COMP_0365,GROUP_0122,servicio,hostelería | servicios profesionales,2,hostelería,0.78,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.200614,0.242396,0.44301,2,cobros,0.185831,1834,340,true,0.666995,0,0,0,0,1,0,3.96945e-05,30,0,43,0.209604,0,0.0732984,0.101496
COMP_0366,GROUP_0119,servicio,servicios profesionales,1,servicios profesionales,0.609261,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.42775,0.210519,0.638268,0,seguridad social + nóminas,0.132154,802,365,true,0.473404,0,0,0,0,0,0.326886,0,28,17,41,0.241816,0,0,-0.0645034
COMP_0367,GROUP_0187,producto,comercio minorista | mayorista / distribución | construcción,3,comercio minorista,0.647939,días,Reserve · póliza | Yield · barrido | FX Shield,-0.57763,0.62821,0.0505801,2,cobros,0.0498745,1278,444,false,0.0860274,0,0,0,0,0,0,0.000270729,,,,,,,23.5601
COMP_0368,GROUP_0016,servicio,hostelería | servicios profesionales,2,hostelería,0.533099,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.128811,0.479221,0.608032,0,seguridad social + nóminas,0.166647,815,765,true,0.0357578,0,0,0,0,0,0.390936,0.0260393,30,30,74,0.0866382,0,0,-0.017064
COMP_0369,GROUP_0246,mixto,mayorista / distribución | industria | transporte / logística,3,mayorista / distribución,0.57964,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0351287,0.463747,0.498876,0,seguridad social + nóminas,0.113081,542,485,true,0.180837,0,0,0,0,1,0.0187159,0,30,60,42,0.20685,0,0,-0.0474405
COMP_0370,GROUP_0164,producto,mayorista / distribución,1,mayorista / distribución,0.474211,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,-0.0769679,0.231041,0.154073,2,cobros,0.27264,767,154,true,0.78845,0,0,0,0,0,0,0,31,2,2,1,0,0,2.61321
COMP_0371,GROUP_0122,insuficiente,,0,,,,,,,,,sin cobertura,,56,7,true,0.861133,0,0,0,0,0,0,0,34.5,30,2,1,0,0.2,0.277656
COMP_0372,GROUP_0144,servicio,servicios profesionales,1,servicios profesionales,0.77715,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.140861,0.446885,0.587746,0,seguridad social + nóminas,0.220613,348,344,true,0,0,0,0,0,0,0.0772739,0,0,8,220,0.697737,0,0.0018315,0.698045
COMP_0373,GROUP_0192,servicio,comercio minorista,1,comercio minorista,0.530251,días,Yield · barrido | Reserve · póliza | FX Shield,0.102771,0.248136,0.350907,2,cobros,0.14016,1949,1714,false,0.553614,0,0,0,0,0,0,0.00127832,,,,,,,2.11678
COMP_0374,GROUP_0020,mixto,mayorista / distribución | servicios profesionales,2,mayorista / distribución,0.518096,12 meses,Yield · barrido | Reserve · póliza,-0.0111728,0.36599,0.354817,2,cobros,0.283841,133,133,false,0,0,0,0,0,0,0.0295824,0,,,,,,,13.8473
COMP_0375,GROUP_0143,servicio,servicios profesionales,1,servicios profesionales,0.607795,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.157268,0.260575,0.417843,0,seguridad social + nóminas,0.204036,80,80,true,0,0,0,0,0,0,0.309443,0,0,,2,0.700429,0,0,0.415549
COMP_0376,GROUP_0070,servicio,holding / tesorería | servicios profesionales,2,holding / tesorería,0.539522,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.144647,0.505416,0.650063,0,seguridad social + nóminas,0.120263,1644,1267,true,0.0457438,0,0,0,0,0,0.138194,0.00220307,50,41,6,0.9949,0,0,6.73273
COMP_0377,GROUP_0009,producto,comercio minorista,1,comercio minorista,0.914095,días,Yield · barrido | Reserve · póliza | FX Shield,-0.201281,0.378418,0.177136,3,liquidación de efectivo + retirada de efectivo,0.128715,171,31,false,0.653062,0,0,0,0,0,0,0.940653,,,,,,,21.5287
COMP_0378,GROUP_0234,servicio,servicios profesionales,1,servicios profesionales,0.613456,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.428152,0.241393,0.669544,0,seguridad social + nóminas,0.298324,182,171,true,0.000132819,0,0,0,0,0,0.457315,0,0,0,17,1,0,0,1.66274
COMP_0379,GROUP_0112,mixto,comercio minorista,1,comercio minorista,0.858429,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0318145,0.397916,0.366102,3,liquidación de efectivo + retirada de efectivo,0.167089,557,141,true,0.516757,0,0,0,0,0,0,0.869929,0,29,21,0.257522,0,0,
COMP_0380,GROUP_0059,producto,mayorista / distribución,1,mayorista / distribución,0.54373,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,-0.258811,0.365541,0.10673,2,cobros,0.367585,36,31,true,0.000110446,0,0,0,0,0,0,0,,30,0,,0,0,
COMP_0381,GROUP_0079,servicio,servicios profesionales,1,servicios profesionales,0.864858,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.535641,0.339629,0.87527,0,seguridad social + nóminas,0.32342,1085,1047,true,0.000938505,0,0,0,0,0,0.469472,0,61,61,25,0.202711,0,0.0937907,1.37936
COMP_0382,GROUP_0068,insuficiente,,0,,,,,,,,,sin cobertura,,31,13,true,0.0846134,0,0,0,0,0,0,0,,0,0,,0,0,19.5198
COMP_0383,GROUP_0078,servicio,servicios profesionales,1,servicios profesionales,0.507684,6 meses,Yield · barrido | Reserve · póliza,0.101059,0.299503,0.400562,0,seguridad social + nóminas,0.254781,455,421,false,0.00324571,0,0,0,0,0,0.0171177,4.08446e-05,,,,,,,1.06086
COMP_0384,GROUP_0094,servicio,servicios profesionales,1,servicios profesionales,0.542748,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.146649,0.416782,0.563431,3,liquidación de efectivo + retirada de efectivo,0.102335,5381,3723,true,0.00173026,0,0,0,0,0,0.00158568,8.90889e-06,28,3,440,0.138065,0,0.00181105,0.251952
COMP_0385,GROUP_0145,servicio,holding / tesorería,1,holding / tesorería,0.550642,largo,Reserve · póliza | FX Shield | Yield · barrido,0.151878,0.594863,0.746741,1,liquidación TPV + cobros masivos,0.102393,7247,6662,false,0.11882,0,0,0,0,1,0.0223945,0.00180346,,,,,,,0.0208664
COMP_0386,GROUP_0020,servicio,holding / tesorería | servicios profesionales,2,holding / tesorería,0.66104,largo,Yield · barrido | Reserve · póliza | FX Shield,0.119151,0.278376,0.397528,2,cobros,0.263908,26,26,false,0,0,0,0,0,0,0.022464,0,,,,,,,1.71081
COMP_0387,GROUP_0097,mixto,servicios profesionales,1,servicios profesionales,0.505153,6 meses,Yield · barrido | Factoring | Reserve · póliza,-0.00276699,0.367174,0.364407,0,seguridad social + nóminas,0.178065,1164,1084,true,0.259996,0,0,0,0,1,0.0493149,0,0,0,23,0.606879,0,0,4.15362
COMP_0388,GROUP_0187,servicio,servicios profesionales,1,servicios profesionales,0.564713,6 meses,Yield · barrido | Reserve · póliza,0.208289,0.41715,0.625439,0,seguridad social + nóminas,0.288903,2182,1156,false,0.102059,0,0,0,0,0,0.207233,7.0126e-05,,,,,,,3.00122
COMP_0389,GROUP_0150,servicio,servicios profesionales,1,servicios profesionales,0.577002,6 meses,Yield · barrido | Reserve · póliza,0.333399,0.452775,0.786175,0,seguridad social + nóminas,0.342587,2020,1737,false,0.156968,0,0,0,0,0,0.230746,6.37209e-06,,,,,,,2.36525
COMP_0390,GROUP_0064,insuficiente,,0,,,,,,,,,sin cobertura,,103,20,false,0.426231,0,0,0,0,0,0,0,,,,,,,0.836904
COMP_0391,GROUP_0042,mixto,construcción,1,construcción,0.493672,6 meses,Reserve · póliza,-0.0452555,0.28314,0.237884,0,seguridad social + nóminas,0.0529592,208,157,false,0.141778,0,0,0,0,0,0.000981698,0,,,,,,,0.140048
COMP_0392,GROUP_0222,mixto,comercio minorista | hostelería,2,comercio minorista,0.663461,días,Yield · barrido | Reserve · póliza | FX Shield,-0.0259963,0.60373,0.577734,3,liquidación de efectivo + retirada de efectivo,0.0726135,1695,1355,true,0.130227,0,0,0,0,0,0.0706559,0.0367884,0,0,644,0.0052905,0,0,8.95476
COMP_0393,GROUP_0054,servicio,servicios profesionales,1,servicios profesionales,0.646547,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.52467,0.356774,0.881445,0,seguridad social + nóminas,0.208143,2796,2661,true,0.00472837,0,0,0,0,0,0.182665,4.30225e-05,21,11,31,0.32294,0,0.0398215,-0.296989
COMP_0394,GROUP_0224,servicio,comercio minorista,1,comercio minorista,0.479298,días,Reserve · póliza | FX Shield | Yield · barrido,0.0745276,0.328542,0.403069,0,seguridad social + nóminas,0.124345,194,144,true,0.220017,0,0,0,0,0,0.0645228,0.0141968,,0,1,1,0,0,0.128268
COMP_0395,GROUP_0112,servicio,servicios profesionales,1,servicios profesionales,0.593941,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.338696,0.433864,0.77256,3,liquidación de efectivo + retirada de efectivo,0.0895053,3148,2750,true,0.322815,0,0,0,0,0,0.273763,0.00726112,0,36,906,0.00148372,0,0.00414938,2.02375
COMP_0396,GROUP_0096,servicio,servicios profesionales,1,servicios profesionales,0.884172,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.611851,0.204637,0.816489,0,seguridad social + nóminas,0.316866,457,417,true,0.00291385,0,0,0,0,0,0.736515,0,0,4,3,1,0,0.616915,1.18922
COMP_0397,GROUP_0155,servicio,transporte / logística,1,transporte / logística,0.78,días,Factoring | Reserve · póliza | Confirming,0.462134,0.199603,0.661737,2,cobros,0.0183352,1988,200,true,0.95424,0,0,0,0,0,0.0131294,0,12,16,88,0.0920304,0,0.128382,0.931703
COMP_0398,GROUP_0018,mixto,holding / tesorería | servicios profesionales,2,holding / tesorería,0.625886,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.00948475,0.361429,0.370913,0,seguridad social + nóminas,0.330081,642,511,true,0.22278,0,0,0,0,0,0.112974,0,30,30,19,0.25055,0,0,
COMP_0399,GROUP_0115,servicio,comercio minorista | hostelería,2,comercio minorista,0.532736,días,Reserve · póliza | Yield · barrido | FX Shield,0.140204,0.62179,0.761993,1,liquidación TPV + cobros masivos,0.18509,19539,17827,false,0.180324,0,0,0,0,1,0.120626,0.087461,,,,,,,0.763012
COMP_0400,GROUP_0142,producto,comercio minorista,1,comercio minorista,0.673511,días,Yield · barrido | Reserve · póliza | FX Shield,-0.216425,0.461779,0.245355,3,liquidación de efectivo + retirada de efectivo,0.245743,643,466,true,0.293858,0,0,0,0,1,0.000164735,0.0603351,38.5,43,9,0.273969,0,0,27.6736
COMP_0401,GROUP_0087,producto,construcción | mayorista / distribución,2,construcción,0.564703,6 meses,Reserve · póliza,-0.209026,0.327672,0.118646,2,cobros,0.299073,402,54,false,0.931236,0,0,0,0,0,0,0,,,,,,,0.174433
COMP_0402,GROUP_0131,servicio,servicios profesionales | industria | holding / tesorería,3,servicios profesionales,0.5973,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.423871,0.409072,0.832943,0,seguridad social + nóminas,0.0201322,4975,4666,false,0.00793066,0,0,0,0,1,0.621296,6.99264e-07,,,,,,,0.660242
COMP_0403,GROUP_0201,producto,comercio minorista,1,comercio minorista,0.757966,días,Yield · barrido | Reserve · póliza | FX Shield,-0.189716,0.635659,0.445943,3,liquidación de efectivo + retirada de efectivo,0.125817,208,88,true,0.310268,0,0,0,0,0,0,0.0133436,4,42.5,189,0.0209303,0.00414079,0.00207039,3031.29
COMP_0404,GROUP_0094,servicio,servicios profesionales,1,servicios profesionales,0.578783,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.157721,0.212006,0.369727,2,cobros,0.12302,1549,733,true,0.873904,0,0,0,0,0,0.000699353,0,49,42,204,0.484075,0,0.00174825,0.658863
COMP_0405,GROUP_0035,servicio,hostelería | servicios profesionales,2,hostelería,0.505965,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.284716,0.412771,0.697487,1,liquidación TPV + cobros masivos,0.0179187,3414,2903,true,0.0284179,0,0,0,0,0,0.273545,0.012901,7,22,14,0.16438,0,0,-0.0190257
COMP_0406,GROUP_0034,mixto,transporte / logística,1,transporte / logística,0.78,días,Factoring | Reserve · póliza | Confirming,0.0129585,0.422816,0.435774,0,seguridad social + nóminas,0.170353,7986,6325,true,0.448282,0,0,0,0,0,0.0642463,1.63808e-06,0,6,48,1,0,0,0.522749
